file,main_category,sub_category,색상,소재,기장,디테일,핏,소매기장,넥라인,프린트,옷깃,old_type_id,type_id
499155_2.png,하의,청바지,라벤더,['데님'],발목,,노멀,,,,,3,3
499165_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
499175_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
499185_2.png,하의,청바지,라벤더,['데님'],발목,,노멀,,,,,3,3
499195_2.png,하의,청바지,라벤더,['데님'],발목,,노멀,,,,,3,3
499205_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,,,3,3
499215_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,,,3,3
499225_2.png,하의,청바지,블루,['데님'],발목,,와이드,,,,,3,3
499235_2.png,하의,청바지,라벤더,['데님'],발목,,와이드,,,,,3,3
499246_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
499256_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
499266_2.png,하의,청바지,라벤더,['데님'],발목,,와이드,,,,,3,3
499276_2.png,하의,청바지,네이비,['데님'],발목,['롤업'],노멀,,,,,3,3
499319_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,,,3,3
499329_2.png,하의,청바지,라벤더,['데님'],발목,['스티치'],노멀,,,,,3,3
499339_2.png,하의,청바지,라벤더,['데님'],발목,['스티치'],노멀,,,,,3,3
499349_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
499359_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
499369_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
499379_2.png,하의,청바지,네이비,['데님'],발목,,노멀,,,['무지'],,3,3
499399_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
499409_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
499419_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
499429_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499439_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499449_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499460_2.png,하의,청바지,네이비,['데님'],발목,['슬릿'],노멀,,,['무지'],,3,3
499480_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,"['그라데이션', '무지']",,3,3
499490_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499500_2.png,하의,청바지,블루,['데님'],,,루즈,,,['무지'],,3,3
499510_2.png,하의,청바지,블루,['데님'],,,루즈,,,['무지'],,3,3
499520_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499530_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499550_2.png,하의,청바지,네이비,['데님'],미디,['롤업'],노멀,,,['무지'],,3,3
499560_2.png,하의,청바지,스카이블루,['데님'],발목,['롤업'],노멀,,,['무지'],,3,3
499580_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499600_2.png,하의,청바지,네이비,['데님'],발목,,노멀,,,['무지'],,3,3
499610_2.png,하의,청바지,네이비,['데님'],발목,,벨보텀,,,['무지'],,3,3
499620_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
499630_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
499650_2.png,하의,청바지,네이비,['데님'],발목,,와이드,,,['무지'],,3,3
499660_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
499670_2.png,하의,청바지,블루,['데님'],발목,['롤업'],노멀,,,['무지'],,3,3
499680_2.png,하의,청바지,네이비,['데님'],발목,['롤업'],노멀,,,['무지'],,3,3
499690_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
499700_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
499710_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
499720_2.png,하의,청바지,스카이블루,['데님'],발목,['스트링'],노멀,,,['무지'],,3,3
499730_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
499740_2.png,하의,팬츠,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
499750_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
499790_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499800_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499810_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
499820_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
499840_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],루즈,,,['무지'],,3,3
499850_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],루즈,,,['무지'],,3,3
499860_2.png,하의,청바지,블루,['데님'],발목,"['디스트로이드', '컷아웃']",루즈,,,['무지'],,3,3
499870_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
499880_2.png,하의,청바지,실버,['데님'],발목,,노멀,,,['그라데이션'],,3,3
499900_2.png,하의,청바지,블루,['데님'],발목,"['디스트로이드', '롤업']",노멀,,,['무지'],,3,3
499910_2.png,하의,청바지,블루,['데님'],맥시,['포켓'],벨보텀,,,['무지'],,3,3
499920_2.png,하의,청바지,블루,['데님'],맥시,['포켓'],벨보텀,,,['무지'],,3,3
499930_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
499940_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
499950_2.png,하의,청바지,블루,['데님'],맥시,,와이드,,,['무지'],,3,3
499980_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
499990_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],벨보텀,,,['무지'],,3,3
500040_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
500080_2.png,하의,청바지,스카이블루,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
500090_2.png,하의,팬츠,스카이블루,['데님'],발목,"['디스트로이드', '슬릿']",벨보텀,,,['무지'],,3,3
500100_2.png,하의,팬츠,스카이블루,['데님'],발목,"['디스트로이드', '슬릿']",벨보텀,,,['무지'],,3,3
500110_2.png,하의,청바지,블루,['데님'],발목,['롤업'],루즈,,,['무지'],,3,3
500120_2.png,하의,청바지,블루,['데님'],발목,['롤업'],루즈,,,['무지'],,3,3
500130_2.png,하의,청바지,블루,['데님'],발목,['롤업'],루즈,,,['무지'],,3,3
500140_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
500170_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
500180_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
500200_2.png,하의,청바지,블루,['데님'],미디,['디스트로이드'],스키니,,,['무지'],,3,3
500220_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
500300_2.png,하의,청바지,스카이블루,['데님'],발목,['롤업'],노멀,,,['무지'],,3,3
500310_2.png,하의,청바지,스카이블루,['데님'],발목,['롤업'],노멀,,,,,3,3
500320_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
500330_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
500340_2.png,하의,청바지,스카이블루,['데님'],발목,['롤업'],노멀,,,,,3,3
500360_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
500370_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
500380_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
500390_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
500400_2.png,하의,청바지,스카이블루,['데님'],발목,,루즈,,,,,3,3
500410_2.png,하의,청바지,스카이블루,['데님'],발목,,루즈,,,,,3,3
500420_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,,,3,3
500430_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,,,3,3
500440_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
500450_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
500490_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,,,3,3
500500_2.png,하의,청바지,실버,['데님'],발목,,와이드,,,,,3,3
500510_2.png,하의,청바지,실버,['데님'],발목,,와이드,,,,,3,3
500520_2.png,하의,청바지,스카이블루,['데님'],발목,,루즈,,,,,3,3
500530_2.png,하의,청바지,스카이블루,['데님'],발목,,루즈,,,,,3,3
500560_2.png,하의,청바지,스카이블루,['데님'],발목,['퍼트리밍'],노멀,,,,,3,3
500570_2.png,하의,청바지,스카이블루,['데님'],발목,['퍼트리밍'],노멀,,,,,3,3
500590_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,,,3,3
500600_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],벨보텀,,,,,3,3
500610_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,,,3,3
500620_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
500640_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
500650_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
500660_2.png,하의,팬츠,스카이블루,['데님'],미디,"['포켓', '스티치']",노멀,,,['무지'],,3,3
500670_2.png,하의,팬츠,화이트,['데님'],발목,"['포켓', '스티치', '디스트로이드']",노멀,,,['무지'],,3,3
500690_2.png,하의,청바지,블루,['데님'],발목,"['포켓', '스티치']",스키니,,,['무지'],,3,3
500700_2.png,하의,청바지,블루,['데님'],발목,"['포켓', '스티치']",와이드,,,['무지'],,3,3
500710_2.png,하의,청바지,블루,['데님'],발목,"['포켓', '스티치']",와이드,,,['무지'],,3,3
500720_2.png,하의,청바지,스카이블루,['데님'],발목,"['포켓', '스티치']",와이드,,,['무지'],,3,3
500730_2.png,하의,청바지,스카이블루,['데님'],발목,"['포켓', '스티치']",와이드,,,['무지'],,3,3
500740_2.png,하의,청바지,네이비,['데님'],발목,"['포켓', '스티치']",노멀,,,['무지'],,3,3
500761_2.png,하의,청바지,스카이블루,['데님'],맥시,"['스티치', '포켓']",와이드,,,['무지'],,3,3
500771_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '포켓']",와이드,,,['무지'],,3,3
500781_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '포켓']",노멀,,,['무지'],,3,3
500791_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '포켓']",노멀,,,['무지'],,3,3
500801_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '포켓', '롤업']",노멀,,,['무지'],,3,3
500811_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '포켓', '롤업']",노멀,,,['무지'],,3,3
500821_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '포켓']",노멀,,,['무지'],,3,3
500841_2.png,하의,청바지,블루,['데님'],발목,"['디스트로이드', '스티치', '포켓']",노멀,,,['무지'],,3,3
500861_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500871_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500881_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500891_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500901_2.png,하의,청바지,블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500921_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '버클', '포켓', '디스트로이드']",노멀,,,['무지'],,3,3
500931_2.png,하의,청바지,스카이블루,['데님'],발목,"['스티치', '버클', '포켓']",노멀,,,['무지'],,3,3
500941_2.png,하의,청바지,블루,['데님'],미디,"['리본', '롤업']",노멀,,,['무지'],,3,3
500951_2.png,하의,청바지,블루,['데님'],미디,"['리본', '롤업']",노멀,,,['무지'],,3,3
500991_2.png,하의,청바지,블루,['데님'],발목,"['포켓', '스티치', '디스트로이드']",노멀,,,['무지'],,3,3
501001_2.png,하의,청바지,블루,['데님'],발목,"['포켓', '스티치', '디스트로이드']",노멀,,,['무지'],,3,3
501011_2.png,하의,청바지,스카이블루,['데님'],니렝스,,와이드,,,,,3,3
501021_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,,,3,3
501031_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,,,3,3
501061_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
501071_2.png,하의,청바지,스카이블루,['데님'],미니,,와이드,,,,,3,3
501101_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501121_2.png,하의,청바지,블루,['데님'],미니,,노멀,,,,,3,3
501141_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,,,3,3
501151_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],노멀,,,,,3,3
501161_2.png,하의,청바지,블루,['데님'],발목,,와이드,,,,,3,3
501171_2.png,하의,청바지,블루,['데님'],발목,,와이드,,,,,3,3
501211_2.png,하의,청바지,블루,['데님'],발목,"['디스트로이드', '슬릿']",와이드,,,,,3,3
501221_2.png,하의,청바지,블루,['데님'],발목,"['디스트로이드', '슬릿']",와이드,,,,,3,3
501241_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501251_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501261_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501281_2.png,하의,청바지,블루,['데님'],발목,['롤업'],노멀,,,,,3,3
501301_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501311_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,,,3,3
501372_2.png,하의,청바지,블루,['데님'],발목,,루즈,,,['무지'],,3,3
501382_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],루즈,,,['무지'],,3,3
501392_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],루즈,,,['무지'],,3,3
501412_2.png,하의,청바지,블루,['데님'],미디,['디스트로이드'],루즈,,,['무지'],,3,3
501422_2.png,하의,청바지,블루,['데님'],미디,['디스트로이드'],루즈,,,['무지'],,3,3
501442_2.png,하의,청바지,스카이블루,['데님'],발목,"['포켓', '버클']",루즈,,,['무지'],,3,3
501512_2.png,하의,청바지,스카이블루,['데님'],니렝스,"['띠', '포켓']",와이드,,,,,3,3
501522_2.png,하의,청바지,스카이블루,['데님'],니렝스,"['띠', '포켓']",와이드,,,,,3,3
501542_2.png,하의,청바지,블랙,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
501555_2.png,하의,청바지,블랙,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
501565_2.png,하의,청바지,스카이블루,['데님'],발목,"['단추', '지퍼', '포켓', '스티치']",노멀,,,['무지'],,3,3
501585_2.png,하의,청바지,블루,['데님'],니렝스,"['포켓', '스티치', '디스트로이드']",와이드,,,['무지'],,3,3
501595_2.png,하의,청바지,스카이블루,['데님'],발목,"['단추', '지퍼', '포켓', '스티치', '롤업']",노멀,,,['무지'],,3,3
501605_2.png,하의,청바지,스카이블루,['데님'],발목,"['단추', '지퍼', '포켓', '스티치']",노멀,,,['무지'],,3,3
501615_2.png,하의,청바지,네이비,['데님'],발목,"['단추', '포켓', '지퍼', '스티치']",와이드,,,['무지'],,3,3
501635_2.png,하의,청바지,스카이블루,['데님'],발목,"['단추', '포켓', '지퍼', '스티치']",와이드,,,['무지'],,3,3
501645_2.png,하의,청바지,스카이블루,['데님'],발목,"['단추', '지퍼', '포켓', '띠']",루즈,,,['무지'],,3,3
501675_2.png,하의,청바지,스카이블루,['데님'],발목,"['스트링', '셔링', '포켓', '스티치']",와이드,,,['무지'],,3,3
501725_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
501735_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
501760_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
501770_2.png,하의,청바지,스카이블루,['데님'],발목,,와이드,,,['무지'],,3,3
501800_2.png,하의,청바지,블루,['데님'],발목,,스키니,,,['무지'],,3,3
501810_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
501820_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
501850_2.png,하의,청바지,블루,['데님'],미니,"['셔링', '띠']",와이드,,,['무지'],,3,3
501850_1.png,상의,셔츠,블루,['데님'],롱,"['포켓', '스티치']",노멀,반팔,,['무지'],셔츠칼라,3,3
501860_2.png,하의,청바지,블루,['데님'],미니,"['셔링', '띠']",와이드,,,['무지'],,3,3
501860_1.png,상의,셔츠,블루,['데님'],롱,"['포켓', '스티치']",노멀,반팔,,['무지'],셔츠칼라,3,3
501870_2.png,하의,청바지,블루,['데님'],발목,['슬릿'],와이드,,,['무지'],,3,3
501880_2.png,하의,청바지,블루,['데님'],발목,,와이드,,,['무지'],,3,3
501950_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
501960_2.png,하의,청바지,스카이블루,['데님'],미니,"['띠', '퍼트리밍']",노멀,,,['무지'],,3,3
501980_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
501990_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
502000_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
502010_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
502041_2.png,하의,청바지,블루,['데님'],미니,['퍼트리밍'],노멀,,,['무지'],,3,3
502071_2.png,하의,청바지,스카이블루,['데님'],미니,"['롤업', '패치워크']",루즈,,,['무지'],,3,3
502081_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
502091_2.png,하의,팬츠,화이트,['데님'],발목,,스키니,,,['무지'],,3,3
502111_2.png,하의,청바지,블루,['데님'],발목,['슬릿'],벨보텀,,,['무지'],,3,3
502121_2.png,하의,청바지,블루,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
502131_2.png,하의,청바지,스카이블루,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
502171_2.png,하의,청바지,스카이블루,['데님'],발목,"['디스트로이드', '컷아웃']",와이드,,,['무지'],,3,3
502211_2.png,하의,청바지,스카이블루,['데님'],미니,['디스트로이드'],노멀,,,['무지'],,3,3
502222_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
502233_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
502254_2.png,하의,청바지,블루,['데님'],발목,"['버클', '단추']",와이드,,,['무지'],,3,3
502264_2.png,하의,청바지,블루,['데님'],발목,"['버클', '단추']",와이드,,,['무지'],,3,3
502274_2.png,하의,팬츠,블랙,['데님'],니렝스,['컷아웃'],스키니,,,['무지'],,3,3
502294_2.png,하의,청바지,블루,['데님'],발목,['스티치'],와이드,,,['무지'],,3,3
502325_3.png,원피스,점프수트,스카이블루,['데님'],맥시,"['스트링', '리본', '포켓', '롤업']",오버사이즈,민소매,스퀘어넥,['무지'],,3,3
502335_2.png,하의,청바지,그레이,['데님'],발목,['버클'],노멀,,,['무지'],,3,3
502345_2.png,하의,청바지,블루,['데님'],발목,['버클'],노멀,,,['무지'],,3,3
502355_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
502365_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
502375_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
502385_2.png,하의,청바지,스카이블루,['데님'],발목,['단추'],벨보텀,,,['무지'],,3,3
502395_2.png,하의,청바지,스카이블루,['데님'],발목,['단추'],벨보텀,,,['무지'],,3,3
502416_2.png,하의,청바지,,['데님'],발목,,스키니,,,['무지'],,3,3
502426_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
502436_2.png,하의,팬츠,그레이,['데님'],발목,,노멀,,,['무지'],,3,3
502446_2.png,하의,청바지,블루,['데님'],발목,['컷아웃'],스키니,,,['무지'],,3,3
502487_2.png,하의,청바지,블랙,['데님'],발목,['스티치'],노멀,,,['무지'],,3,3
502497_2.png,하의,청바지,스카이블루,['데님'],발목,['컷아웃'],벨보텀,,,['무지'],,3,3
502517_2.png,하의,청바지,블루,['데님'],맥시,['롤업'],와이드,,,['무지'],,3,3
502527_2.png,하의,청바지,블루,['데님'],맥시,['디스트로이드'],벨보텀,,,['무지'],,3,3
502537_2.png,하의,청바지,스카이블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
502547_2.png,하의,팬츠,스카이블루,['데님'],발목,['디스트로이드'],와이드,,,['무지'],,3,3
502567_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,,,3,3
502577_2.png,하의,청바지,,['데님'],발목,,노멀,,,['무지'],,3,3
502617_2.png,하의,청바지,,['데님'],발목,,루즈,,,['무지'],,3,3
502647_2.png,하의,청바지,,['데님'],발목,,노멀,,,['무지'],,3,3
502657_2.png,하의,청바지,,['데님'],발목,['컷아웃'],스키니,,,['무지'],,3,3
502667_2.png,하의,팬츠,,['데님'],발목,,노멀,,,['무지'],,3,3
502687_2.png,하의,청바지,,['데님'],발목,['컷아웃'],벨보텀,,,,,3,3
502718_2.png,하의,청바지,그레이,['데님'],맥시,,노멀,,,,,3,3
502728_2.png,하의,청바지,그레이,['데님'],맥시,,노멀,,,,,3,3
503385_2.png,하의,팬츠,블랙,['데님'],미디,,노멀,,,['무지'],,3,3
504103_2.png,하의,스커트,스카이블루,['데님'],니렝스,['비대칭'],노멀,,,['무지'],,3,3
504113_2.png,하의,스커트,핑크,['데님'],니렝스,['비대칭'],노멀,,,['무지'],,3,3
504123_2.png,하의,스커트,스카이블루,['데님'],니렝스,['비대칭'],노멀,,,['무지'],,3,3
504175_2.png,하의,스커트,블랙,['데님'],미니,,노멀,,,,,3,3
504225_2.png,하의,스커트,블랙,['데님'],미니,['컷아웃'],노멀,,,,,3,3
504235_2.png,하의,스커트,블랙,['데님'],미니,['컷아웃'],노멀,,,,,3,3
504245_2.png,하의,스커트,스카이블루,['데님'],미니,['컷아웃'],노멀,,,,,3,3
504255_2.png,하의,스커트,스카이블루,['데님'],미니,['컷아웃'],노멀,,,,,3,3
504465_4.png,아우터,재킷,그레이,['데님'],노말,['디스트로이드'],노멀,긴팔,,,,3,3
504888_2.png,하의,스커트,스카이블루,['데님'],미디,['포켓'],노멀,,,['무지'],,3,3
505212_2.png,하의,스커트,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
505222_2.png,하의,스커트,스카이블루,['데님'],미니,['스티치'],노멀,,,['무지'],,3,3
505292_2.png,하의,스커트,스카이블루,['데님'],미니,"['비대칭', '디스트로이드']",노멀,,,['무지'],,3,3
505302_2.png,하의,스커트,스카이블루,['데님'],미니,"['비대칭', '디스트로이드']",노멀,,,['무지'],,3,3
505374_2.png,하의,스커트,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
505384_2.png,하의,스커트,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
505404_2.png,하의,스커트,스카이블루,['데님'],미니,"['디스트로이드', '비대칭']",노멀,,,['무지'],,3,3
506839_2.png,하의,스커트,블루,['데님'],미디,"['셔링', '단추', '슬릿']",노멀,,,['무지'],,3,3
506910_2.png,하의,스커트,,['데님'],발목,"['스티치', '포켓']",노멀,,,['무지'],,3,3
506920_2.png,하의,스커트,스카이블루,['데님'],발목,"['스티치', '포켓']",노멀,,,['무지'],,3,3
507061_2.png,하의,청바지,스카이블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
507121_2.png,하의,스커트,베이지,['데님'],미니,,노멀,,,['무지'],,3,3
507162_2.png,하의,청바지,스카이블루,['데님'],발목,,노멀,,,['무지'],,3,3
507202_2.png,하의,청바지,스카이블루,['데님'],미니,['디스트로이드'],스키니,,,['무지'],,3,3
507222_2.png,하의,청바지,,['데님'],미니,['디스트로이드'],스키니,,,['무지'],,3,3
507232_2.png,하의,청바지,,['데님'],미니,,노멀,,,['무지'],,3,3
507943_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508084_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
508114_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
508124_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],스키니,,,['무지'],,3,3
508144_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508254_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
508264_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
508314_2.png,하의,청바지,블루,['데님'],발목,['디스트로이드'],노멀,,,['무지'],,3,3
508434_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508584_2.png,하의,청바지,블루,['데님'],발목,,벨보텀,,,['무지'],,3,3
508645_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508700_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508843_2.png,하의,청바지,블루,['데님'],발목,,와이드,,,['무지'],,3,3
508903_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508933_2.png,하의,청바지,화이트,['데님'],발목,,벨보텀,,,['무지'],,3,3
508973_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
508983_2.png,하의,청바지,화이트,['데님'],발목,,노멀,,,['무지'],,3,3
509446_2.png,하의,청바지,네이비,['데님'],발목,,노멀,,,,,3,3
509478_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,,,3,3
509519_2.png,하의,청바지,블랙,['데님'],맥시,,스키니,,,['무지'],,3,3
509552_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
509612_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
509642_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
509652_2.png,하의,청바지,네이비,['데님'],발목,,스키니,,,['무지'],,3,3
510340_2.png,하의,청바지,블루,['데님'],발목,,노멀,,,['무지'],,3,3
510420_2.png,하의,청바지,스카이블루,['데님'],미니,,노멀,,,['무지'],,3,3
510566_2.png,하의,청바지,블랙,['데님'],미니,['롤업'],와이드,,,,,3,3
510588_2.png,하의,스커트,,['데님'],미니,"['포켓', '스티치']",노멀,,,['무지'],,3,3
510818_2.png,하의,청바지,,['데님'],미니,['스트링'],와이드,,,['무지'],,3,3
510818_1.png,상의,셔츠,블루,['데님'],롱,['포켓'],루즈,7부소매,,['무지'],셔츠칼라,3,3
